,Player,Pos,Games,ADP,Pass Comp,Pass Att,Pass Yds,Pass Yds Per Game,Pass Yds Avg,Pass TD,Pass TD Per Game,Int,Rush Att,Rush Yds,Rush Yds Per Game,Rush Yds Avg,Rush TD,Rush TD Per Game,Rec,Rec Yds,Rec Yds Per Game,Rec Yds Avg,Rec TD,Rec TD Per Game,Fumbles Lost,Fantasy Total,Fantasy Avg,UID,Rush Avg,Rec Avg
0,Jordan Matthews,WR,16,61.22,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,73,804,50.25,0,3,0.1875,0,98.40000000000002,6.150000000000001,JordanMatthews52,11.013698630136986
0,Jeremy Hill,RB,16,61.88,0,0,0,0.0,0,0,0.0,0,222,839,52.4375,0,9,0.5625,21,174,10.875,0,0,0.0,0,155.30000000000004,9.706250000000002,JeremyHill53,3.779279279279279,8.285714285714286
0,Travis Kelce,TE,16,62.81,0,0,0,0.0,0,0,0.0,0,1,-5,-0.3125,0,0,0.0,85,1125,70.3125,0,4,0.25,0,136.0,8.5,TravisKelce54,-5.0,13.235294117647058
0,Jeremy Langford,RB,16,63.10,0,0,0,0.0,0,0,0.0,0,62,200,12.5,0,4,0.25,19,142,8.875,0,0,0.0,2,54.20000000000002,3.387500000000001,JeremyLangford55,3.225806451612903,7.473684210526316
0,Drew Brees,QB,16,63.84,471,673,5208,325.5,11.05732484076433,37,2.3125,15,23,20,1.25,0,2,0.125,0,0,0.0,0,0,0.0,4,332.32,20.77,DrewBrees56,0.8695652173913043
0,Duke Johnson,RB,16,66.51,0,0,0,0.0,0,0,0.0,0,73,358,22.375,0,1,0.0625,53,514,32.125,0,0,0.0,1,91.20000000000002,5.700000000000001,DukeJohnson57,4.904109589041096,9.69811320754717
0,Emmanuel Sanders,WR,16,67.89,0,0,0,0.0,0,0,0.0,0,1,4,0.25,0,0,0.0,79,1032,64.5,0,5,0.3125,0,133.6,8.35,EmmanuelSanders58,4.0,13.063291139240507
0,Giovani Bernard,RB,10,68.60,0,0,0,0.0,0,0,0.0,0,91,337,33.7,0,2,0.2,39,336,33.6,0,1,0.1,1,83.3,8.33,GiovaniBernard59,3.7032967032967035,8.615384615384615
0,Ryan Mathews,RB,15,69.43,0,0,0,0.0,0,0,0.0,0,155,661,44.06666666666667,0,8,0.5333333333333333,13,115,7.666666666666667,0,1,0.06666666666666667,2,127.6,8.506666666666666,RyanMathews60,4.264516129032258,8.846153846153847
0,Jonathan Stewart,RB,16,69.48,0,0,0,0.0,0,0,0.0,0,218,824,51.5,0,9,0.5625,8,60,3.75,0,0,0.0,2,138.4,8.65,JonathanStewart61,3.779816513761468,7.5
0,Danny Woodhead,RB,2,70.10,0,0,0,0.0,0,0,0.0,0,19,116,58.0,0,0,0.0,6,35,17.5,0,1,0.5,0,21.1,10.55,DannyWoodhead62,6.105263157894737,5.833333333333333
0,Ben Roethlisberger,QB,16,70.46,328,509,3819,238.6875,11.643292682926829,29,1.8125,13,16,14,0.875,0,1,0.0625,0,0,0.0,0,0,0.0,2,246.16000000000003,15.385000000000002,BenRoethlisberger63,0.875
0,John Brown,WR,16,70.70,0,0,0,0.0,0,0,0.0,0,1,10,0.625,0,0,0.0,39,517,32.3125,0,2,0.125,0,64.7,4.04375,JohnBrown64,10.0,13.256410256410257
0,Allen Hurns,WR,16,70.72,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,35,477,29.8125,0,3,0.1875,0,65.69999999999999,4.106249999999999,AllenHurns65,13.628571428571428
0,Tyler Lockett,WR,15,70.87,0,0,0,0.0,0,0,0.0,0,6,114,7.6,0,1,0.06666666666666667,41,597,39.8,0,1,0.06666666666666667,0,83.10000000000001,5.540000000000001,TylerLockett66,19.0,14.560975609756097
0,Matt Jones,RB,16,71.12,0,0,0,0.0,0,0,0.0,0,99,460,28.75,0,3,0.1875,8,73,4.5625,0,0,0.0,2,67.3,4.20625,MattJones67,4.646464646464646,9.125
0,Melvin Gordon,RB,16,71.82,0,0,0,0.0,0,0,0.0,0,254,997,62.3125,0,10,0.625,41,419,26.1875,0,2,0.125,2,209.60000000000002,13.100000000000001,MelvinGordon68,3.925196850393701,10.21951219512195
0,Delanie Walker,TE,16,74.04,0,0,0,0.0,0,0,0.0,0,2,11,0.6875,0,0,0.0,65,800,50.0,0,7,0.4375,0,123.1,7.69375,DelanieWalker69,5.5,12.307692307692308
0,DeVante Parker,WR,16,74.61,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,56,744,46.5,0,4,0.25,0,98.4,6.15,DeVanteParker70,13.285714285714286
0,Dion Lewis,RB,8,74.68,0,0,0,0.0,0,0,0.0,0,64,283,35.375,0,0,0.0,17,94,11.75,0,0,0.0,0,37.70000000000001,4.712500000000001,DionLewis71,4.421875,5.529411764705882
0,Coby Fleener,TE,16,75.51,0,0,0,0.0,0,0,0.0,0,1,2,0.125,0,1,0.0625,50,631,39.4375,0,3,0.1875,0,87.3,5.45625,CobyFleener72,2.0,12.62
0,Marvin Jones,WR,16,77.78,0,0,0,0.0,0,0,0.0,0,1,3,0.1875,0,0,0.0,55,930,58.125,0,4,0.25,0,117.29999999999998,7.331249999999999,MarvinJones73,3.0,16.90909090909091
0,Tom Brady,QB,12,77.79,291,432,3554,296.1666666666667,12.213058419243985,28,2.3333333333333335,2,28,64,5.333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,256.56,21.38,TomBrady74,2.2857142857142856
0,Michael Crabtree,WR,16,79.60,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,89,1003,62.6875,0,8,0.5,0,148.29999999999998,9.268749999999999,MichaelCrabtree75,11.269662921348315
0,DeSean Jackson,WR,16,81.47,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,56,1005,62.8125,0,4,0.25,0,124.50000000000003,7.781250000000002,DeSeanJackson76,17.946428571428573
