,Player,Pos,Games,ADP,Pass Comp,Pass Att,Pass Yds,Pass Yds Per Game,Pass Yds Avg,Pass TD,Pass TD Per Game,Int,Rush Att,Rush Yds,Rush Yds Per Game,Rush Yds Avg,Rush TD,Rush TD Per Game,Rec,Rec Yds,Rec Yds Per Game,Rec Yds Avg,Rec TD,Rec TD Per Game,Fumbles Lost,Fantasy Total,Fantasy Avg,UID,Rush Avg,Rec Avg
0,George Kittle,TE,10,22.26,0,0,0,0.0,0,0,0.0,0,2.0,17.0,1.7,0,0.0,0.0,48.0,634.0,63.4,0,2.0,0.2,0.0,77.1,7.709999999999999,GeorgeKittle22,8.5,13.208333333333334
0,Kenyan Drake,RB,16,23.18,0,0,0,0.0,0,0,0.0,0,239.0,955.0,59.6875,0,10.0,0.625,25.0,137.0,8.5625,0,0.0,0.0,1.0,167.20000000000002,10.45,KenyanDrake23,3.99581589958159,5.48
0,Chris Godwin,WR,16,24.83,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,65.0,840.0,52.5,0,7.0,0.4375,0.0,126.00000000000001,7.875000000000001,ChrisGodwin24,12.923076923076923
0,Mike Evans,WR,16,29.44,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,70,1006,62.875,0,13,0.8125,0.0,178.60000000000002,11.1625,MikeEvans25,14.371428571428572
0,Kenny Golladay,WR,16,31.23,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,20.0,338.0,21.125,0,2.0,0.125,0.0,45.8,2.8625,KennyGolladay26,16.9
0,Deshaun Watson,QB,16,32.25,382,544,4823,301.4375,12.62565445026178,33,2.0625,7,90,444,27.75,0,3,0.1875,0,0,0.0,0,0,0.0,3.0,367.32000000000005,22.9575,DeshaunWatson27,4.933333333333334
0,Amari Cooper,WR,16,34.15,0,0,0,0.0,0,0,0.0,0,6.0,14.0,0.875,0,0.0,0.0,92,1114,69.625,0,5,0.3125,0.0,142.8,8.924999999999999,AmariCooper28,2.3333333333333335,12.108695652173912
0,Todd Gurley,RB,16,34.31,0,0,0,0.0,0,0,0.0,0,195.0,678.0,42.375,0,9.0,0.5625,25.0,164.0,10.25,0,0.0,0.0,0.0,138.2,8.637500000000001,ToddGurley29,3.476923076923077,6.56
0,Dak Prescott,QB,5,36.31,151,222,1856,371.2,12.291390728476822,9,1.8,4,18,93,18.6,0,3,0.6,0,0,0.0,0,0,0.0,3.0,123.53999999999999,24.708,DakPrescott30,5.166666666666667
0,JuJu Smith-Schuster,WR,16,36.43,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,97,831,51.9375,0,9,0.5625,1.0,135.10000000000002,8.443750000000001,JuJuSmithSchuster31,8.56701030927835
0,Odell Beckham,WR,7,36.49,0,0,0,0.0,0,0,0.0,0,3.0,72.0,10.285714285714286,0,1.0,0.14285714285714285,23,319,45.57142857142857,0,3,0.42857142857142855,0.0,63.1,9.014285714285714,OdellBeckham32,24.0,13.869565217391305
0,Jonathan Taylor,RB,15,39.12,0,0,0,0.0,0,0,0.0,0,232,1169,77.93333333333334,0,11,0.7333333333333333,36.0,299.0,19.933333333333334,0,1.0,0.06666666666666667,1.0,216.8,14.453333333333335,JonathanTaylor33,5.038793103448276,8.305555555555555
0,Leonard Fournette,RB,16,39.28,0,0,0,0.0,0,0,0.0,0,97.0,367.0,22.9375,0,6.0,0.375,36.0,233.0,14.5625,0,0.0,0.0,0.0,96.00000000000001,6.000000000000001,LeonardFournette34,3.783505154639175,6.472222222222222
0,D.J. Moore,WR,15,40.37,0,0,0,0.0,0,0,0.0,0,2.0,22.0,1.4666666666666666,0,0.0,0.0,66,1193,79.53333333333333,0,4,0.26666666666666666,0.0,145.49999999999997,9.699999999999998,DJMoore35,11.0,18.075757575757574
0,Allen Robinson,WR,16,41.01,0,0,0,0.0,0,0,0.0,0,1.0,-1.0,-0.0625,0,0.0,0.0,102,1250,78.125,0,6,0.375,0.0,160.90000000000003,10.05625,AllenRobinson36,-1.0,12.254901960784315
0,Cooper Kupp,WR,15,41.20,0,0,0,0.0,0,0,0.0,0,4.0,33.0,2.2,0,0.0,0.0,92,974,64.93333333333334,0,3,0.2,1.0,116.69999999999999,7.779999999999999,CooperKupp37,8.25,10.58695652173913
0,Russell Wilson,QB,16,41.27,384,558,4212,263.25,10.96875,40,2.5,13,83,513,32.0625,0,2,0.125,0,0,0.0,0,0,0.0,4.0,357.78,22.361249999999995,RussellWilson38,6.180722891566265
0,Adam Thielen,WR,15,42.32,0,0,0,0.0,0,0,0.0,0,3.0,15.0,1.0,0,0.0,0.0,74,925,61.666666666666664,0,14,0.9333333333333333,0.0,178.0,11.866666666666665,AdamThielen39,5.0,12.5
0,James Conner,RB,14,43.07,0,0,0,0.0,0,0,0.0,0,169.0,721.0,51.5,0,6.0,0.42857142857142855,35.0,215.0,15.357142857142858,0,0.0,0.0,0.0,129.6,9.257142857142856,JamesConner40,4.266272189349112,6.142857142857143
0,Mark Andrews,TE,14,43.85,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,58,701,50.07142857142857,0,7,0.5,0.0,112.10000000000001,8.007142857142858,MarkAndrews41,12.086206896551724
0,Chris Carson,RB,16,45.66,0,0,0,0.0,0,0,0.0,0,141.0,681.0,42.5625,0,5.0,0.3125,37.0,287.0,17.9375,0,4.0,0.25,0.0,150.8,9.425,ChrisCarson42,4.829787234042553,7.756756756756757
0,A.J. Brown,WR,16,46.41,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,70.0,1075.0,67.1875,0,11.0,0.6875,1.0,171.5,10.718750000000002,AJBrown43,15.357142857142858
0,Kyler Murray,QB,16,47.17,375,558,3971,248.1875,10.589333333333334,26,1.625,12,133,819,51.1875,0,11,0.6875,0,0,0.0,0,0,0.0,4.0,378.74,23.671249999999993,KylerMurray44,6.157894736842105
0,Zach Ertz,TE,11,47.35,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,36,335,30.454545454545453,0,1,0.09090909090909091,0.0,39.5,3.590909090909091,ZachErtz45,9.305555555555555
0,Le'Veon Bell,RB,13,47.40,0,0,0,0.0,0,0,0.0,0,82.0,328.0,25.23076923076923,0,2.0,0.15384615384615385,16.0,138.0,10.615384615384615,0,0.0,0.0,0.0,58.6,4.507692307692308,LeVeonBell46,4.0,8.625
0,David Johnson,RB,12,47.70,0,0,0,0.0,0,0,0.0,0,147,691,57.583333333333336,0,6,0.5,33,314,26.166666666666668,0,2,0.16666666666666666,1.0,146.5,12.208333333333334,DavidJohnson47,4.700680272108843,9.515151515151516
0,Calvin Ridley,WR,16,48.77,0,0,0,0.0,0,0,0.0,0,5.0,1.0,0.0625,0,0.0,0.0,90.0,1374.0,85.875,0,9.0,0.5625,1.0,189.5,11.843750000000002,CalvinRidley48,0.2,15.266666666666667
0,Melvin Gordon,RB,16,51.69,0,0,0,0.0,0,0,0.0,0,215.0,986.0,61.625,0,9.0,0.5625,32.0,158.0,9.875,0,1.0,0.0625,4.0,166.4,10.4,MelvinGordon49,4.586046511627907,4.9375
0,Raheem Mostert,RB,10,52.37,0,0,0,0.0,0,0,0.0,0,104.0,521.0,52.1,0,2.0,0.2,16.0,156.0,15.6,0,1.0,0.1,1.0,83.7,8.370000000000001,RaheemMostert50,5.009615384615385,9.75
0,Cam Akers,RB,16,53.72,0,0,0,0.0,0,0,0.0,0,145.0,625.0,39.0625,0,2.0,0.125,11.0,123.0,7.6875,0,1.0,0.0625,1.0,90.80000000000001,5.675,CamAkers51,4.310344827586207,11.181818181818182
0,Robert Woods,WR,16,53.83,0,0,0,0.0,0,0,0.0,0,24.0,155.0,9.6875,0,2.0,0.125,90,936,58.5,0,6,0.375,1.0,155.10000000000002,9.69375,RobertWoods52,6.458333333333333,10.4
0,Keenan Allen,WR,15,54.78,0,0,0,0.0,0,0,0.0,0,1.0,-1.0,-0.06666666666666667,0,0.0,0.0,100.0,992.0,66.13333333333334,0,8.0,0.5333333333333333,2.0,143.1,9.54,KeenanAllen53,-1.0,9.92
0,Tyler Lockett,WR,16,55.05,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,100,1054,65.875,0,10,0.625,0.0,165.4,10.337499999999999,TylerLockett54,10.54
0,D K Metcalf,WR,16,56.26,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,83,1303,81.4375,0,10,0.625,1.0,188.3,11.768749999999999,DKMetcalf55,15.698795180722891
0,Mark Ingram,RB,15,56.62,0,0,0,0.0,0,0,0.0,0,72.0,299.0,19.933333333333334,0,2.0,0.13333333333333333,6.0,50.0,3.3333333333333335,0,0.0,0.0,0.0,46.9,3.1266666666666665,MarkIngram56,4.152777777777778,8.333333333333334
0,Devin Singletary,RB,16,58.16,0,0,0,0.0,0,0,0.0,0,156,687,42.9375,0,2,0.125,38,269,16.8125,0,0,0.0,1.0,105.60000000000001,6.600000000000001,DevinSingletary57,4.403846153846154,7.078947368421052
0,Courtland Sutton,WR,2,58.55,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,66.0,33.0,0,0.0,0.0,0.0,6.6000000000000005,3.3000000000000003,CourtlandSutton58,22.0
0,Stefon Diggs,WR,16,61.32,0,0,0,0.0,0,0,0.0,0,1.0,1.0,0.0625,0,0.0,0.0,127,1535,95.9375,0,8,0.5,0.0,201.6,12.6,StefonDiggs59,1.0,12.086614173228346
0,D.J. Chark,WR,16,61.69,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,53.0,706.0,44.125,0,5.0,0.3125,0.0,100.6,6.287499999999999,DJChark60,13.320754716981131
0,Terry McLaurin,WR,16,63.79,0,0,0,0.0,0,0,0.0,0,2.0,30.0,1.875,0,0.0,0.0,87.0,1118.0,69.875,0,4.0,0.25,1.0,136.8,8.55,TerryMcLaurin61,15.0,12.850574712643677
0,Darren Waller,TE,16,64.72,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,107,1196,74.75,0,9,0.5625,2.0,169.6,10.599999999999998,DarrenWaller62,11.177570093457945
0,Kareem Hunt,RB,16,67.73,0,0,0,0.0,0,0,0.0,0,198,841,52.5625,0,6,0.375,38.0,304.0,19.0,0,5.0,0.3125,0.0,180.5,11.281249999999998,KareemHunt63,4.247474747474747,8.0
0,DeVante Parker,WR,16,69.25,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,63.0,793.0,49.5625,0,4.0,0.25,0.0,103.3,6.456249999999999,DeVanteParker64,12.587301587301587
0,Matt Ryan,QB,16,70.67,407,626,4581,286.3125,11.255528255528256,26,1.625,11,29.0,92.0,5.75,0,2.0,0.125,0,0,0.0,0,0,0.0,3.0,280.44,17.527499999999996,MattRyan65,3.1724137931034484
0,Josh Allen 4,QB,16,70.75,396,572,4544,284.0,11.474747474747474,37,2.3125,10,102,421,26.3125,0,8,0.5,0,0,0.0,0,0,0.0,6.0,387.85999999999996,24.241249999999997,JoshAllen66,4.127450980392157
0,A.J. Green,WR,16,73.03,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,47,523,32.6875,0,2,0.125,0.0,64.3,4.018750000000001,AJGreen67,11.127659574468085
0,D'Andre Swift,RB,16,73.26,0,0,0,0.0,0,0,0.0,0,114.0,521.0,32.5625,0,8.0,0.5,46.0,357.0,22.3125,0,2.0,0.125,2.0,143.8,8.9875,DAndreSwift68,4.5701754385964914,7.760869565217392
0,Drew Brees,QB,12,73.29,275,390,2942,245.16666666666666,10.698181818181817,24,2.0,6,18.0,-2.0,-0.16666666666666666,0,2.0,0.16666666666666666,0,0,0.0,0,0,0.0,2.0,209.48,17.456666666666667,DrewBrees69,-0.1111111111111111
0,T.Y. Hilton,WR,16,73.38,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,56.0,762.0,47.625,0,5.0,0.3125,0.0,106.20000000000002,6.6375,TYHilton70,13.607142857142858
0,J.K. Dobbins,RB,15,76.61,0,0,0,0.0,0,0,0.0,0,134,805,53.666666666666664,0,9,0.6,18.0,120.0,8.0,0,0.0,0.0,0.0,146.5,9.766666666666667,JKDobbins71,6.007462686567164,6.666666666666667
0,David Montgomery,RB,16,77.02,0,0,0,0.0,0,0,0.0,0,247.0,1070.0,66.875,0,8.0,0.5,54.0,438.0,27.375,0,2.0,0.125,1.0,208.8,13.05,DavidMontgomery72,4.331983805668016,8.11111111111111
0,Evan Engram,TE,16,77.32,0,0,0,0.0,0,0,0.0,0,6.0,26.0,1.625,0,1.0,0.0625,63,654,40.875,0,1,0.0625,1.0,78.0,4.875,EvanEngram73,4.333333333333333,10.380952380952381
0,Jarvis Landry,WR,16,77.87,0,0,0,0.0,0,0,0.0,0,4.0,10.0,0.625,0,1.0,0.0625,72.0,840.0,52.5,0,3.0,0.1875,0.0,109.00000000000001,6.812500000000002,JarvisLandry74,2.5,11.666666666666666
0,Aaron Rodgers,QB,16,78.02,372,526,4299,268.6875,11.556451612903226,48,3.0,5,38.0,149.0,9.3125,0,3.0,0.1875,0,0,0.0,0,0,0.0,2.0,382.86,23.928749999999997,AaronRodgers75,3.9210526315789473
0,Tom Brady,QB,16,78.62,401,610,4633,289.5625,11.553615960099751,40,2.5,12,30.0,6.0,0.375,0,3.0,0.1875,0,0,0.0,0,0,0.0,1.0,337.92,21.12,TomBrady76,0.2
0,Tyler Boyd,WR,16,78.96,0,0,0,0.0,0,0,0.0,0,5.0,49.0,3.0625,0,0.0,0.0,79.0,841.0,52.5625,0,4.0,0.25,0.0,113.0,7.062499999999999,TylerBoyd77,9.8,10.645569620253164
0,Michael Gallup,WR,16,79.47,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,59,843,52.6875,0,5,0.3125,0.0,114.30000000000001,7.143749999999999,MichaelGallup78,14.288135593220339
0,Marquise Brown,WR,16,80.93,0,0,0,0.0,0,0,0.0,0,1.0,1.0,0.0625,0,0.0,0.0,58,769,48.0625,0,8,0.5,0.0,125.0,7.8125,MarquiseBrown79,1.0,13.258620689655173
0,Carson Wentz,QB,16,82.26,251.0,437.0,2620.0,163.75,10.43824701195219,16.0,1.0,15.0,52.0,276.0,17.25,0,5.0,0.3125,0,0,0.0,0,0,0.0,4.0,188.39999999999998,11.775000000000002,CarsonWentz80,5.3076923076923075
0,Rob Gronkowski,TE,16,86.54,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,45,623,38.9375,0,7,0.4375,0.0,104.3,6.518750000000001,RobGronkowski81,13.844444444444445
0,Brandin Cooks,WR,16,89.44,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,81.0,1150.0,71.875,0,6.0,0.375,0.0,151.0,9.4375,BrandinCooks82,14.197530864197532
0,Julian Edelman,WR,6,90.61,0,0,0,0.0,0,0,0.0,0,2.0,22.0,3.6666666666666665,0,0.0,0.0,21,315,52.5,0,0,0.0,0.0,33.699999999999996,5.616666666666666,JulianEdelman83,11.0,15.0
0,Hunter Henry,TE,14,92.91,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,60,613,43.785714285714285,0,4,0.2857142857142857,0.0,85.3,6.092857142857142,HunterHenry84,10.216666666666667
0,James White,RB,16,93.83,0,0,0,0.0,0,0,0.0,0,35.0,121.0,7.5625,0,2.0,0.125,49.0,375.0,23.4375,0,1.0,0.0625,0.0,67.6,4.2250000000000005,JamesWhite85,3.4571428571428573,7.653061224489796
0,Jared Cook,TE,16,93.91,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,37.0,504.0,31.5,0,7.0,0.4375,1.0,90.4,5.65,JaredCook86,13.621621621621621
0,Will Fuller,WR,11,94.34,0,0,0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,53.0,879.0,79.9090909090909,0,8.0,0.7272727272727273,0.0,135.9,12.354545454545455,WillFuller87,0.0,16.58490566037736
0,CeeDee Lamb,WR,16,96.02,0,0,0,0.0,0,0,0.0,0,10.0,82.0,5.125,0,1.0,0.0625,74,935,58.4375,0,5,0.3125,1.0,135.70000000000002,8.48125,CeeDeeLamb88,8.2,12.635135135135135
0,Deebo Samuel,WR,12,97.78,0,0,0,0.0,0,0,0.0,0,8.0,26.0,2.1666666666666665,0,0.0,0.0,33.0,391.0,32.583333333333336,0,1.0,0.08333333333333333,0.0,47.699999999999996,3.975,DeeboSamuel89,3.25,11.848484848484848
0,Matthew Stafford,QB,16,98.31,339,528,4084,255.25,12.047197640117995,26,1.625,10,29.0,112.0,7.0,0,0.0,0.0,0,0,0.0,0,0,0.0,1.0,256.56,16.035,MatthewStafford90,3.8620689655172415
0,Ronald Jones,RB,14,98.40,0,0,0,0.0,0,0,0.0,0,192,978,69.85714285714286,0,7,0.5,28.0,165.0,11.785714285714286,0,1.0,0.07142857142857142,2.0,158.3,11.307142857142859,RonaldJones91,5.09375,5.892857142857143
0,Derrius Guice,RB,14,98.84,0,0,0,0.0,0,0,0.0,0,192,978,69.85714285714286,0,7,0.5,28.0,165.0,11.785714285714286,0,1.0,0.07142857142857142,2.0,158.3,11.307142857142859,DerriusGuice92,5.09375,5.892857142857143
0,Tyler Higbee,TE,16,99.44,0,0,0,0.0,0,0,0.0,0,1.0,1.0,0.0625,0,0.0,0.0,44.0,521.0,32.5625,0,5.0,0.3125,0.0,82.2,5.1375,TylerHigbee93,1.0,11.840909090909092
0,Austin Hooper,TE,16,99.58,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,46.0,435.0,27.1875,0,4.0,0.25,0.0,67.5,4.21875,AustinHooper94,9.456521739130435
0,Jordan Howard,RB,11,100.52,0,0,0,0.0,0,0,0.0,0,35.0,60.0,5.454545454545454,0,4.0,0.36363636363636365,1.0,-3.0,-0.2727272727272727,0,0.0,0.0,0.0,29.7,2.6999999999999997,JordanHoward95,1.7142857142857142,-3.0
0,Daniel Jones,QB,16,100.65,280.0,448.0,2943.0,183.9375,10.510714285714286,11.0,0.6875,10.0,65.0,423.0,26.4375,0,1.0,0.0625,0,0,0.0,0,0,0.0,6.0,178.01999999999998,11.126249999999999,DanielJones96,6.507692307692308
0,Hayden Hurst,TE,16,102.04,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,56,571,35.6875,0,6,0.375,0.0,93.1,5.8187500000000005,HaydenHurst97,10.196428571428571
0,Tarik Cohen,RB,3,102.42,0,0,0,0.0,0,0,0.0,0,14,74,24.666666666666668,0,0,0.0,6,41,13.666666666666666,0,0,0.0,0.0,11.5,3.8333333333333335,TarikCohen98,5.285714285714286,6.833333333333333
0,Kerryon Johnson,RB,16,102.84,0,0,0,0.0,0,0,0.0,0,52.0,181.0,11.3125,0,2.0,0.125,19.0,187.0,11.6875,0,1.0,0.0625,1.0,52.8,3.3000000000000003,KerryonJohnson99,3.480769230769231,9.842105263157896
0,Jerry Jeudy,WR,16,103.32,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,52,856,53.5,0,3,0.1875,0.0,103.60000000000001,6.4750000000000005,JerryJeudy100,16.46153846153846
0,Antonio Gibson 2,RB,16,104.58,0,0,0,0.0,0,0,0.0,0,170.0,795.0,49.6875,0,11.0,0.6875,36.0,247.0,15.4375,0,0.0,0.0,2.0,166.2,10.387500000000001,AntonioGibson102,4.676470588235294,6.861111111111111
0,Marlon Mack,RB,1,105.07,0,0,0,0.0,0,0,0.0,0,4,26,26.0,0,0,0.0,3,30,30.0,0,0,0.0,0.0,5.6000000000000005,5.6000000000000005,MarlonMack103,6.5,10.0
0,Marvin Jones,WR,16,106.11,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,76,978,61.125,0,9,0.5625,0.0,151.8,9.4875,MarvinJones104,12.868421052631579
0,Christian Kirk,WR,15,107.77,0,0,0,0.0,0,0,0.0,0,2.0,3.0,0.2,0,0.0,0.0,48.0,621.0,41.4,0,6.0,0.4,0.0,98.40000000000002,6.5600000000000005,ChristianKirk106,1.5,12.9375
0,Baker Mayfield,QB,16,108.24,305,486,3563,222.6875,11.681967213114755,26,1.625,8,54,165,10.3125,0,1,0.0625,0,0,0.0,0,0,0.0,4.0,245.02000000000004,15.313750000000002,BakerMayfield107,3.0555555555555554
0,Diontae Johnson,WR,16,110.20,0,0,0,0.0,0,0,0.0,0,3.0,15.0,0.9375,0,0.0,0.0,88.0,923.0,57.6875,0,7.0,0.4375,1.0,133.8,8.362499999999999,DiontaeJohnson108,5.0,10.488636363636363
0,Jared Goff,QB,16,110.87,370.0,552.0,3952.0,247.0,10.68108108108108,20.0,1.25,13.0,51.0,99.0,6.1875,0,4.0,0.25,0,0,0.0,0,0,0.0,4.0,237.98000000000002,14.87375,JaredGoff109,1.9411764705882353
0,Phillip Lindsay,RB,14,111.27,0,0,0,0.0,0,0,0.0,0,118.0,502.0,35.857142857142854,0,1.0,0.07142857142857142,7.0,28.0,2.0,0,0.0,0.0,0.0,59.00000000000001,4.214285714285714,PhillipLindsay110,4.254237288135593,4.0
0,Joe Burrow,QB,10,113.22,264,404,2688,268.8,10.181818181818182,13,1.3,5,37.0,142.0,14.2,0,3.0,0.3,0,0,0.0,0,0,0.0,4.0,173.72,17.372,JoeBurrow112,3.8378378378378377
0,Noah Fant,TE,16,114.64,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,62.0,673.0,42.0625,0,3.0,0.1875,0.0,85.30000000000001,5.33125,NoahFant113,10.85483870967742
0,Henry Ruggs III,WR,15,114.70,0,0,0,0.0,0,0,0.0,0,9.0,49.0,3.2666666666666666,0,0.0,0.0,26.0,452.0,30.133333333333333,0,2.0,0.13333333333333333,2.0,58.099999999999994,3.873333333333333,HenryRuggs114,5.444444444444445,17.384615384615383
