,Player,Pos,Games,ADP,Pass Comp,Pass Att,Pass Yds,Pass Yds Per Game,Pass Yds Avg,Pass TD,Pass TD Per Game,Int,Rush Att,Rush Yds,Rush Yds Per Game,Rush Yds Avg,Rush TD,Rush TD Per Game,Rec,Rec Yds,Rec Yds Per Game,Rec Yds Avg,Rec TD,Rec TD Per Game,Fumbles Lost,Fantasy Total,Fantasy Avg,UID,Rush Avg,Rec Avg
0,T.Y. Hilton,WR,16,42.03,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,45.0,501.0,31.3125,0,5.0,0.3125,0.0,80.1,5.00625,TYHilton37,11.133333333333333
0,Aaron Rodgers,QB,16,43.48,353,569,4002,250.125,11.337110481586402,26,1.625,4,46,183,11.4375,0,1,0.0625,0,0,0.0,0,0,0.0,4.0,272.38,17.02375,AaronRodgers38,3.9782608695652173
0,Julian Edelman,WR,16,43.93,0,0,0,0.0,0,0,0.0,0,8.0,27.0,1.6875,0,0.0,0.0,100,1117,69.8125,0,6,0.375,1.0,148.4,9.275,JulianEdelman39,3.375,11.17
0,Robert Woods,WR,16,45.48,0,0,0,0.0,0,0,0.0,0,17.0,115.0,7.1875,0,1.0,0.0625,90.0,1134.0,70.875,0,2.0,0.125,0.0,142.9,8.93125,RobertWoods40,6.764705882352941,12.6
0,Sony Michel,RB,16,47.19,0,0,0,0.0,0,0,0.0,0,247,912,57.0,0,7,0.4375,12.0,94.0,5.875,0,0.0,0.0,1.0,140.6,8.787500000000001,SonyMichel41,3.6923076923076925,7.833333333333333
0,David Montgomery,RB,16,48.01,0,0,0,0.0,0,0,0.0,0,242,889,55.5625,0,6,0.375,25.0,185.0,11.5625,0,1.0,0.0625,2.0,145.4,9.0875,DavidMontgomery42,3.6735537190082646,7.4
0,Tyler Lockett,WR,16,48.44,0,0,0,0.0,0,0,0.0,0,4.0,-5.0,-0.3125,0,0.0,0.0,82,1057,66.0625,0,8,0.5,0.0,153.2,9.575,TylerLockett43,-1.25,12.890243902439025
0,Mark Ingram,RB,16,48.86,0,0,0,0.0,0,0,0.0,0,202.0,1018.0,63.625,0,10.0,0.625,26.0,247.0,15.4375,0,5.0,0.3125,2.0,212.5,13.281250000000002,MarkIngram44,5.03960396039604,9.5
0,Baker Mayfield,QB,16,52.56,317,534,3827,239.1875,12.072555205047319,22,1.375,21,28.0,141.0,8.8125,0,3.0,0.1875,0,0,0.0,0,0,0.0,2.0,227.18,14.19875,BakerMayfield45,5.035714285714286
0,Kenny Golladay,WR,16,52.65,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,65,1190,74.375,0,11,0.6875,1.0,183.0,11.4375,KennyGolladay46,18.307692307692307
0,Chris Godwin,WR,16,52.88,0,0,0,0.0,0,0,0.0,0,1.0,8.0,0.5,0,0.0,0.0,86.0,1333.0,83.3125,0,9.0,0.5625,0.0,188.10000000000002,11.756250000000001,ChrisGodwin47,8.0,15.5
0,Phillip Lindsay,RB,16,53.53,0,0,0,0.0,0,0,0.0,0,224,1011,63.1875,0,7,0.4375,35.0,196.0,12.25,0,0.0,0.0,0.0,162.70000000000002,10.168750000000001,PhillipLindsay48,4.513392857142857,5.6
0,Calvin Ridley,WR,13,54.62,0,0,0,0.0,0,0,0.0,0,2.0,34.0,2.6153846153846154,0,0.0,0.0,63,866,66.61538461538461,0,7,0.5384615384615384,0.0,132.0,10.153846153846153,CalvinRidley49,17.0,13.746031746031745
0,Cooper Kupp,WR,16,57.47,0,0,0,0.0,0,0,0.0,0,2.0,4.0,0.25,0,0.0,0.0,94,1161,72.5625,0,10,0.625,0.0,176.5,11.03125,CooperKupp50,2.0,12.351063829787234
0,Matt Ryan,QB,16,58.46,408.0,616.0,4466.0,279.125,10.946078431372548,26.0,1.625,14.0,34.0,147.0,9.1875,0,1.0,0.0625,0,0,0.0,0,0,0.0,5.0,265.34000000000003,16.583750000000002,MattRyan51,4.323529411764706
0,O.J. Howard,TE,16,59.36,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,34.0,459.0,28.6875,0,1.0,0.0625,1.0,49.900000000000006,3.1187500000000004,OJHoward52,13.5
0,Tyler Boyd,WR,16,61.14,0,0,0,0.0,0,0,0.0,0,4.0,23.0,1.4375,0,0.0,0.0,90,1046,65.375,0,5,0.3125,2.0,132.9,8.30625,TylerBoyd53,5.75,11.622222222222222
0,James White,RB,16,61.21,0,0,0,0.0,0,0,0.0,0,67.0,263.0,16.4375,0,1.0,0.0625,72.0,645.0,40.3125,0,5.0,0.3125,1.0,124.8,7.800000000000001,JamesWhite54,3.925373134328358,8.958333333333334
0,Mike Williams,WR,16,63.07,0,0,0,0.0,0,0,0.0,0,1.0,2.0,0.125,0,0.0,0.0,49.0,1001.0,62.5625,0,2.0,0.125,0.0,112.30000000000001,7.01875,MikeWilliams55,2.0,20.428571428571427
0,D.J. Moore,WR,16,65.49,0,0,0,0.0,0,0,0.0,0,6.0,40.0,2.5,0,0.0,0.0,87.0,1175.0,73.4375,0,4.0,0.25,1.0,143.5,8.968750000000002,DJMoore56,6.666666666666667,13.505747126436782
0,Jarvis Landry,WR,16,66.88,0,0,0,0.0,0,0,0.0,0,1.0,10.0,0.625,0,0.0,0.0,83,1174,73.375,0,6,0.375,0.0,154.4,9.65,JarvisLandry57,10.0,14.144578313253012
0,Hunter Henry,TE,16,68.33,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,55.0,652.0,40.75,0,5.0,0.3125,1.0,93.19999999999999,5.825000000000001,HunterHenry58,11.854545454545455
0,A.J. Green,WR,15,68.91,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,AJGreen59
0,Carson Wentz,QB,16,69.35,388,607,4039,252.4375,10.40979381443299,27,1.6875,7,62.0,243.0,15.1875,0,1.0,0.0625,0,0,0.0,0,0,0.0,7.0,271.85999999999996,16.99125,CarsonWentz60,3.9193548387096775
0,Tarik Cohen,RB,16,69.40,0,0,0,0.0,0,0,0.0,0,64.0,213.0,13.3125,0,0.0,0.0,79,456,28.5,0,3,0.1875,0.0,84.9,5.3062499999999995,TarikCohen61,3.328125,5.772151898734177
0,Russell Wilson,QB,16,72.20,341,516,4110,256.875,12.052785923753666,31,1.9375,5,75,342,21.375,0,3,0.1875,0,0,0.0,0,0,0.0,2.0,326.59999999999997,20.412499999999994,RussellWilson62,4.56
0,Tevin Coleman,RB,16,73.80,0,0,0,0.0,0,0,0.0,0,137.0,544.0,34.0,0,6.0,0.375,21.0,180.0,11.25,0,1.0,0.0625,0.0,114.4,7.15,TevinColeman63,3.9708029197080292,8.571428571428571
0,Allen Robinson,WR,16,73.99,0,0,0,0.0,0,0,0.0,0,1.0,2.0,0.125,0,0.0,0.0,98,1147,71.6875,0,7,0.4375,0.0,156.9,9.806250000000002,AllenRobinson64,2.0,11.704081632653061
0,Drew Brees,QB,16,75.61,281.0,378.0,2979.0,186.1875,10.601423487544483,27.0,1.6875,4.0,9.0,-4.0,-0.25,0,1.0,0.0625,0,0,0.0,0,0,0.0,0.0,224.76,14.0475,DrewBrees65,-0.4444444444444444
0,Robby Anderson,WR,16,79.58,0,0,0,0.0,0,0,0.0,0,1.0,4.0,0.25,0,0.0,0.0,52,779,48.6875,0,5,0.3125,0.0,108.30000000000001,6.768749999999999,RobbyAnderson66,4.0,14.98076923076923
0,Jared Cook,TE,16,80.04,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,43.0,705.0,44.0625,0,9.0,0.5625,0.0,124.50000000000001,7.781250000000002,JaredCook67,16.3953488372093
0,Corey Davis,WR,16,80.06,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,43.0,601.0,37.5625,0,2.0,0.125,0.0,72.1,4.5062500000000005,CoreyDavis68,13.976744186046512
0,Austin Ekeler,RB,16,80.11,0,0,0,0.0,0,0,0.0,0,132,557,34.8125,0,3,0.1875,92,993,62.0625,0,8,0.5,2.0,217.0,13.5625,AustinEkeler69,4.21969696969697,10.793478260869565
0,Miles Sanders,RB,16,82.73,0,0,0,0.0,0,0,0.0,0,179,818,51.125,0,3,0.1875,50.0,509.0,31.8125,0,3.0,0.1875,1.0,166.70000000000002,10.41875,MilesSanders70,4.569832402234637,10.18
0,Jared Goff,QB,16,84.95,394,626,4638,289.875,11.771573604060913,22,1.375,16,33.0,40.0,2.5,0,2.0,0.125,0,0,0.0,0,0,0.0,5.0,247.51999999999998,15.47,JaredGoff71,1.2121212121212122
0,Cam Newton,QB,8,85.13,50.0,89.0,572.0,71.5,11.44,0.0,0.0,1.0,5.0,-2.0,-0.25,0,0.0,0.0,0,0,0.0,0,0,0.0,2.0,16.68,2.085,CamNewton72,-0.4
0,Kenyan Drake,RB,14,85.26,0,0,0,0.0,0,0,0.0,0,170,817,58.357142857142854,0,8,0.5714285714285714,50,345,24.642857142857142,0,0,0.0,1.0,162.20000000000002,11.585714285714287,KenyanDrake73,4.805882352941176,6.9
0,Jordan Howard,RB,16,87.33,0,0,0,0.0,0,0,0.0,0,119.0,525.0,32.8125,0,6.0,0.375,10.0,69.0,4.3125,0,1.0,0.0625,0.0,101.4,6.3374999999999995,JordanHoward74,4.411764705882353,6.9
0,Will Fuller,WR,16,88.61,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,49.0,670.0,41.875,0,3.0,0.1875,0.0,85.0,5.312499999999999,WillFuller75,13.673469387755102
0,Sterling Shepard,WR,16,88.61,0,0,0,0.0,0,0,0.0,0,6.0,72.0,4.5,0,0.0,0.0,57.0,576.0,36.0,0,3.0,0.1875,0.0,82.80000000000001,5.175000000000001,SterlingShepard76,12.0,10.105263157894736
0,Sammy Watkins,WR,16,92.72,0,0,0,0.0,0,0,0.0,0,2.0,12.0,0.75,0,0.0,0.0,52.0,673.0,42.0625,0,3.0,0.1875,1.0,84.5,5.281249999999999,SammyWatkins78,6.0,12.942307692307692
0,Duke Johnson,RB,16,94.37,0,0,0,0.0,0,0,0.0,0,83,410,25.625,0,2,0.125,44,410,25.625,0,3,0.1875,1.0,110.0,6.875,DukeJohnson79,4.9397590361445785,9.318181818181818
0,Vance McDonald,TE,16,94.78,0,0,0,0.0,0,0,0.0,0,1.0,2.0,0.125,0,0.0,0.0,38.0,273.0,17.0625,0,3.0,0.1875,0.0,45.5,2.8437499999999996,VanceMcDonald80,2.0,7.184210526315789
0,Jameis Winston,QB,16,97.04,380,626,5109,319.3125,13.444736842105263,33,2.0625,30,59,250,15.625,0,1,0.0625,0,0,0.0,0,0,0.0,5.0,297.36,18.584999999999997,JameisWinston81,4.237288135593221
0,Dede Westbrook,WR,16,98.00,0,0,0,0.0,0,0,0.0,0,5.0,27.0,1.6875,0,0.0,0.0,66.0,660.0,41.25,0,3.0,0.1875,0.0,86.7,5.41875,DedeWestbrook82,5.4,10.0
0,David Njoku,TE,6,98.54,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,41.0,6.833333333333333,0,1.0,0.16666666666666666,0.0,10.1,1.6833333333333333,DavidNjoku83,8.2
0,Larry Fitzgerald,WR,16,99.12,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,75,804,50.25,0,4,0.25,1.0,102.4,6.4,LarryFitzgerald84,10.72
0,Dante Pettis,WR,16,99.37,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,11.0,109.0,6.8125,0,2.0,0.125,0.0,22.9,1.43125,DantePettis85,9.909090909090908
0,Emmanuel Sanders,WR,17,99.46,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,66,869,51.11764705882353,0,5,0.29411764705882354,0.0,116.90000000000002,6.876470588235295,EmmanuelSanders86,13.166666666666666
0,Christian Kirk,WR,16,99.99,0,0,0,0.0,0,0,0.0,0,10.0,93.0,5.8125,0,0.0,0.0,68.0,709.0,44.3125,0,3.0,0.1875,0.0,98.2,6.1375,ChristianKirk87,9.3,10.426470588235293
0,Marvin Jones,WR,13,100.13,0,0,0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0.0,0.0,62,779,59.92307692307692,0,9,0.6923076923076923,0.0,131.90000000000003,10.14615384615385,MarvinJones88,0.0,12.564516129032258
0,Courtland Sutton,WR,16,100.22,0,0,0,0.0,0,0,0.0,0,3.0,17.0,1.0625,0,0.0,0.0,72,1112,69.5,0,6,0.375,0.0,148.9,9.30625,CourtlandSutton89,5.666666666666667,15.444444444444445
0,Tom Brady,QB,16,101.60,373,613,4057,253.5625,10.876675603217159,24,1.5,8,26.0,34.0,2.125,0,3.0,0.1875,0,0,0.0,0,0,0.0,1.0,261.68,16.355,TomBrady90,1.3076923076923077
0,Latavius Murray,RB,16,102.24,0,0,0,0.0,0,0,0.0,0,146,637,39.8125,0,5,0.3125,34.0,235.0,14.6875,0,1.0,0.0625,0.0,123.20000000000002,7.700000000000002,LataviusMurray91,4.363013698630137,6.911764705882353
0,LeSean McCoy,RB,16,105.07,0,0,0,0.0,0,0,0.0,0,101.0,465.0,29.0625,0,4.0,0.25,28.0,181.0,11.3125,0,1.0,0.0625,2.0,90.6,5.662499999999999,LeSeanMcCoy92,4.603960396039604,6.464285714285714
0,Dak Prescott,QB,16,105.54,388,596,4902,306.375,12.6340206185567,30,1.875,11,52.0,277.0,17.3125,0,3.0,0.1875,0,0,0.0,0,0,0.0,2.0,335.78,20.98625,DakPrescott93,5.326923076923077
0,Kyler Murray,QB,16,105.55,349,542,3722,232.625,10.664756446991404,20,1.25,12,93,544,34.0,0,4,0.25,0,0,0.0,0,0,0.0,2.0,279.28,17.455,KylerMurray94,5.849462365591398
0,Lamar Jackson,QB,16,106.63,265.0,401.0,3127.0,195.4375,11.8,36.0,2.25,6.0,176.0,1206.0,75.375,0,7.0,0.4375,0,0,0.0,0,0,0.0,2.0,415.68000000000006,25.979999999999997,LamarJackson95,6.8522727272727275
0,Austin Hooper,TE,16,106.85,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,75.0,787.0,49.1875,0,6.0,0.375,0.0,114.70000000000002,7.16875,AustinHooper96,10.493333333333334
0,Kareem Hunt,RB,8,108.44,0,0,0,0.0,0,0,0.0,0,43,179,22.375,0,2,0.25,37,285,35.625,0,1,0.125,0.0,64.4,8.05,KareemHunt97,4.162790697674419,7.702702702702703
0,Curtis Samuel,WR,16,109.46,0,0,0,0.0,0,0,0.0,0,19.0,130.0,8.125,0,1.0,0.0625,54,627,39.1875,0,6,0.375,0.0,117.7,7.35625,CurtisSamuel98,6.842105263157895,11.61111111111111
0,Devin Singletary,RB,16,111.96,0,0,0,0.0,0,0,0.0,0,151.0,775.0,48.4375,0,2.0,0.125,29.0,194.0,12.125,0,2.0,0.125,1.0,118.9,7.43125,DevinSingletary99,5.132450331125828,6.689655172413793
0,Philip Rivers,QB,16,113.96,390,591,4615,288.4375,11.833333333333334,23,1.4375,20,12.0,29.0,1.8125,0,0.0,0.0,0,0,0.0,0,0,0.0,3.0,233.5,14.59375,PhilipRivers100,2.4166666666666665
0,Royce Freeman,RB,16,116.86,0,0,0,0.0,0,0,0.0,0,132,496,31.0,0,3,0.1875,43,256,16.0,0,1,0.0625,0.0,99.2,6.200000000000002,RoyceFreeman102,3.757575757575758,5.953488372093023
0,Geronimo Allison,WR,16,118.46,0,0,0,0.0,0,0,0.0,0,1.0,7.0,0.4375,0,0.0,0.0,34.0,287.0,17.9375,0,2.0,0.125,1.0,39.4,2.4625000000000004,GeronimoAllison103,7.0,8.441176470588236
0,Kirk Cousins,QB,16,118.78,307.0,444.0,3603.0,225.1875,11.73615635179153,26.0,1.625,6.0,31.0,63.0,3.9375,0,1.0,0.0625,0,0,0.0,0,0,0.0,3.0,242.42000000000002,15.151250000000001,KirkCousins104,2.032258064516129
0,Peyton Barber,RB,16,119.34,0,0,0,0.0,0,0,0.0,0,154.0,470.0,29.375,0,6.0,0.375,16.0,115.0,7.1875,0,1.0,0.0625,1.0,98.5,6.156249999999998,PeytonBarber105,3.051948051948052,7.1875
0,Marquez Valdes-Scantling,WR,16,120.22,0,0,0,0.0,0,0,0.0,0,2.0,9.0,0.5625,0,0.0,0.0,26.0,452.0,28.25,0,2.0,0.125,0.0,58.10000000000001,3.63125,MarquezValdesScantling107,4.5,17.384615384615383
0,Kyle Rudolph,TE,16,121.04,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,39.0,367.0,22.9375,0,6.0,0.375,0.0,72.7,4.543749999999999,KyleRudolph108,9.41025641025641
0,Matt Breida,RB,16,121.14,0,0,0,0.0,0,0,0.0,0,123.0,623.0,38.9375,0,1.0,0.0625,19.0,120.0,7.5,0,1.0,0.0625,1.0,84.30000000000001,5.26875,MattBreida109,5.065040650406504,6.315789473684211
0,T.J. Hockenson,TE,12,124.52,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,32,367,30.583333333333332,0,2,0.16666666666666666,0.0,48.7,4.0583333333333345,TJHockenson111,11.46875
0,Jaylen Samuels,RB,16,125.73,0,0,0,0.0,0,0,0.0,0,66.0,175.0,10.9375,0,1.0,0.0625,47.0,305.0,19.0625,0,1.0,0.0625,1.0,58.0,3.625,JaylenSamuels113,2.6515151515151514,6.48936170212766
0,Mitchell Trubisky,QB,16,126.31,326.0,516.0,3138.0,196.125,9.625766871165645,17.0,1.0625,10.0,48.0,193.0,12.0625,0,2.0,0.125,0,0,0.0,0,0,0.0,2.0,200.82,12.55125,MitchellTrubisky114,4.020833333333333
0,James Washington,WR,16,127.40,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,44.0,735.0,45.9375,0,3.0,0.1875,1.0,89.5,5.59375,JamesWashington116,16.704545454545453
0,Jimmy Garoppolo,QB,16,129.76,329,476,3978,248.625,12.091185410334347,27,1.6875,13,46.0,62.0,3.875,0,1.0,0.0625,0,0,0.0,0,0,0.0,5.0,243.32,15.2075,JimmyGaroppolo118,1.3478260869565217
0,Donte Moncrief,WR,11,129.93,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,18.0,1.6363636363636365,0,0.0,0.0,0.0,1.8000000000000003,0.16363636363636366,DonteMoncrief119,4.5
